,k1,Linf,L0,k0,σ
44,-0.10065963448238684,10.700053566082605,6.031306149604905,0.32092934967948333,0.08876712613716213
45,-0.11220412869396647,11.281887147400381,5.996895824403244,0.27556942660625033,0.08872639962760945
46,-0.11276501915153025,10.622727270012454,6.126603439302072,0.322107496548329,0.08797588304705119
47,-0.13259470041352592,10.634209219309747,5.417942612458882,0.3794495198542665,0.07665502688858354
48,-0.07426325310392635,10.541749562346338,4.167885380971477,0.4526437939402413,0.08446076989639033
49,-0.11394341488937142,10.45236496341148,4.618333631248686,0.4407852131854958,0.0770824563805703
50,-0.1499924194613805,10.425217874703172,4.595601254662433,0.4719100149303803,0.07917125248009028
51,-0.08210942784507957,10.642763604383449,4.698678251484877,0.4070147583714316,0.07912428103838928
52,-0.09876872602324423,10.462855914217105,4.774695061140879,0.4008107104634227,0.0777646548116927
53,-0.1898786152709889,10.419683091990741,4.635350093518171,0.4952748629929711,0.0914734108281378
54,-0.12700269393102495,10.99475053156025,5.843229061017386,0.3225676503549659,0.08589545502768227
55,-0.06463913392574465,10.432798955717859,2.86772271064274,0.5309917240521276,0.0890390520010978
56,-0.05121401838101131,11.286322760856336,6.139949327614668,0.22397914521317744,0.08315909885709963
57,-0.0924673298431356,10.848981193797961,6.105546215396286,0.30343514832181046,0.08160743997376799
58,-0.09904908711446872,11.379457343666491,6.130817379017487,0.2621892744685948,0.08861775191682274
59,-0.09904908711446872,11.379457343666491,6.130817379017487,0.2621892744685948,0.08861775191682274
60,-0.0541271742818772,10.553148701209066,6.028656242799927,0.2724274905534305,0.10299204611677186
61,-0.06746554050150934,11.160064542731467,6.167071540682735,0.21397296554944065,0.10388888544987382
62,-0.10177448308876502,10.539192772241785,6.014338813523584,0.3281052606557924,0.08329781458998153
63,-0.055878782457864276,10.708462704753797,5.5542719262898235,0.3242235959512074,0.07948724952920606
64,-0.0857688347561526,10.993205921003351,5.0130982445750485,0.3498835506357038,0.08257788995898163
65,-0.0994407436449515,10.580017938368227,5.53241285352092,0.37626611827111633,0.08125722846958443
66,-0.07504520480753744,10.543879404651436,3.557974214117108,0.49105105863947485,0.0867605434833258
67,-0.04714745444023858,10.444362106183833,4.095446461237708,0.433756951451714,0.09089767425652544
68,-0.11009629299309627,10.763700698427137,5.107972659665428,0.37444102790277933,0.08049121268072763
69,-0.07003876043099719,10.529797458893682,5.6118830803251285,0.3306415297027732,0.08603502898114068
70,-0.09094195341561047,10.48754131215191,5.773925304311419,0.3633939749543177,0.08851898100584316
71,-0.1339197431072665,10.575807486003086,5.994487755316427,0.3824991611339136,0.08115877655898118
72,-0.09545467102664165,11.005088410632197,4.679661464672348,0.4102037405030875,0.08684123264737634
73,-0.06857963466092071,10.438205555850107,4.85909971977927,0.39497573659406743,0.0842124954376452
74,-0.07771883370246781,10.516814013426,4.83056705876278,0.4015887538955456,0.09033056951952943
75,-0.08351971179726345,10.537345455634451,5.0499707700374366,0.3895919855186072,0.08981047122822369
76,-0.09981082788174145,10.594176178748475,5.307019258457224,0.3724101238242829,0.08195296917993285
77,-0.11302199361121304,10.582300038084597,5.095225514911331,0.40638209610806875,0.07530785393179151
78,-0.09479982205611966,10.642909972029324,4.852213859524414,0.39738145830299665,0.07598076555746107
79,-0.13969438645069554,10.47678484240426,5.526807616022492,0.3991771703316994,0.07603336826181256
80,-0.09404997765051432,10.591050728776752,4.802204383637408,0.38180078147108526,0.08948112408558391
81,-0.12885732173500772,10.430516562502591,5.44773832023874,0.42469691955554584,0.09254940149568662
82,-0.10062778847378641,10.426644323220634,4.328155590487326,0.48909270770314023,0.09306386027133956
83,-0.1095891360989176,10.526586258388642,5.742825256398779,0.345131283794738,0.07709585815055238
84,-0.152429991020756,10.644499490322199,5.740195772152855,0.3998971787898379,0.07877926578808238
85,-0.13250117149790497,10.405483510985809,5.5239457041488595,0.39596463962116035,0.08429880328193977
86,-0.07637828169081388,10.427158000777043,5.156328956476919,0.3881267311525341,0.07861936258899112
87,-0.1096621852140467,10.408543393084923,4.929260854300398,0.44121265947937943,0.08439243487520948
88,-0.08313494452624097,10.647510247995355,5.298810887845836,0.34659213197196814,0.0750184170584945
89,-0.10061839071027723,10.715207500491712,5.5451865592238665,0.35503899827625335,0.06928910463558377
90,-0.10359884831477782,10.44861101131053,3.7799155191290876,0.5034171953539113,0.08781176624136774
91,-0.090591526853827,10.404717891596935,4.846680218009692,0.4179318433011871,0.07637665390211903
92,-0.11536700359137524,10.408131528889628,4.0059988059908935,0.492548360639115,0.07532840249274228
93,-0.09798100356136503,10.666079554246942,6.0773540188328585,0.30832599912919384,0.10232843945253647
94,-0.11613844895678177,10.840859662984847,5.962931415065887,0.3154161490848473,0.08309861132485352
95,-0.07988624774308023,10.484929476368318,3.7461181378367674,0.47466325821408645,0.08569789303680443
96,-0.11487807633458443,10.680890991096334,5.727804775638865,0.3505123301271793,0.08493296132217613
97,-0.09223244221145435,10.834538810210786,5.396894917479737,0.33955630757900146,0.08085978745180236
98,-0.10916615052815111,10.41998258058806,4.601442862254823,0.45206180864756373,0.08335781563705863
99,-0.09894112236830938,10.637481636054904,5.11151284753227,0.3853144339044184,0.07921716926660058
100,-0.10806267324269865,10.489708487340874,4.924690670743992,0.4197749661325168,0.07722723609833652
101,-0.1145906577601511,10.701055659443307,5.401690854726186,0.36179236410728105,0.08642497714498146
102,-0.09794640920908426,10.587313176005617,4.623108974480158,0.4281724641862678,0.07885698545673207
103,-0.1322555389542892,10.517640096254283,5.417060181933685,0.4089146652547154,0.08414128725730707
104,-0.11987429982598473,10.455227888314036,4.592125713407755,0.46393308644851816,0.07911050053091478
105,-0.1169098695472405,10.536838304537325,5.151692743902453,0.3997248566035337,0.08078407571409736
106,-0.07417695252991101,10.572526859542007,4.810433049391776,0.3779031574224788,0.08397728785799254
107,-0.08158525960491586,10.799686612001524,5.299410601109989,0.32660872167547733,0.09381122493509511
108,-0.1061185771946931,10.474727993678421,5.5650575179345845,0.391956039120655,0.08147227112555054
109,-0.07427340199079623,10.478706122448807,4.839215705814223,0.42263198986438766,0.08278635797163197
110,-0.10000580780156554,10.455588147007084,4.7283364568787505,0.4195669911477076,0.07983834765715955
111,-0.10765246522217635,10.422736828634358,4.406319738870922,0.45816404974001546,0.0762799846355957
112,-0.151891438495165,10.553778166063587,4.9365409770440944,0.46781826609360655,0.09240549893136414
113,-0.06593237947809134,10.448381498347908,4.817790989070468,0.38402013572894766,0.07909001721630268
114,-0.07894558664040939,10.651628303186005,4.742742874482321,0.40626400326681006,0.08056678712557015
115,-0.06377692145151888,10.68682832318916,5.241855151680515,0.34437722767729073,0.0914427563974901
116,-0.06775678567431036,10.754103925823891,4.976078405482478,0.3552842323518598,0.0904363514084937
117,-0.08045108629551256,10.83254117665198,5.57167526341991,0.3086052561558649,0.08412751143091113
118,-0.0758147713413565,11.272882270951404,5.703077432738148,0.2889258249035755,0.08226412652575944
119,-0.11133012487711226,10.508266162693308,5.511970673845592,0.3912831481625418,0.08357858243646442
120,-0.08139971230173829,10.577840640747922,4.222649251374116,0.45328344887053823,0.07666211523555981
121,-0.11418055059744968,10.59282575067123,5.791396003685631,0.3639189496770764,0.08258156882632077
122,-0.1510497099393384,10.487087541620605,5.813974107374829,0.4009035852542721,0.07999265664218407
123,-0.15009995777324997,10.457145306012704,5.595391289126005,0.40571474778600275,0.08200399789475016
124,-0.06714992887656367,10.583432972858809,5.057819754238345,0.37043647989562833,0.08982501217018499
125,-0.10748001549955867,10.492815674332125,4.147627749157282,0.4704121554968544,0.08159394631952183
126,-0.06233731805543593,10.50024181064934,4.05040846416125,0.4244133017468302,0.08104168885895617
127,-0.10170893011835533,10.538916782571118,4.5177311215609715,0.42828617027759164,0.07959082622761877
128,-0.106512286365718,10.574090109104192,3.9954332273328887,0.461522394457315,0.07624663188823036
129,-0.13847611846287458,10.445741533803119,5.051732997017505,0.4752827803926626,0.07943413375301875
130,-0.14582091236256017,10.415722186653632,5.576853065187796,0.42773775906106815,0.08030244925045389
131,-0.12059285839793052,10.417164312051568,5.651301312160467,0.3989152134251156,0.08305850320461397
132,-0.13046600246954979,10.463639896444436,5.76798418028302,0.3603389009729819,0.08257019707924043
133,-0.09341474278400141,10.728862908818183,5.654388475615685,0.31600664451190896,0.07674604425847491
134,-0.07481241889967469,10.761028440639302,5.584078247128428,0.345921520423264,0.08158380165311115
135,-0.08983155234003062,11.04813727666676,5.589880735872912,0.31828860118167246,0.08061077571345361
136,-0.07459588374359175,11.05551776759615,5.501405346884736,0.33045228683428035,0.07967800205949448
137,-0.10970582286913683,10.478872634965532,5.131654427289587,0.3864471889800603,0.09064809089781528
138,-0.12517777440378494,10.476795974280543,5.674873370145416,0.3687541543398937,0.08198475297022735
139,-0.10719697717217334,10.422739079459202,5.674599008795538,0.38367721864992094,0.07871883742642882
140,-0.10930883083232479,10.556364352725506,5.549356972283389,0.3992739664726363,0.07770562571302395
141,-0.04769994164431445,10.503658385646764,4.9023512445252,0.37433246744120996,0.08047092215208024
142,-0.05177487383529123,10.55676832884803,4.977100883029917,0.3733094877474699,0.08078054676449405
143,-0.07139983129179353,10.534580821475283,2.837356838721925,0.515020444510184,0.08219884462061838
144,-0.08869691577309836,10.42491831993117,5.223645427293514,0.4066968647662984,0.08964903713080694
145,-0.09908508047979829,10.943462850998477,5.2406692346101265,0.3318340800127558,0.09240824247322244
146,-0.04818891542515514,10.626838330179465,5.116810707135301,0.36441833842817195,0.09433641899837458
147,-0.1355724213605964,10.42575325367732,3.2655097090037373,0.5564384132366846,0.07803542285049646
148,-0.11172230103575001,10.584461541119223,3.3776765347034545,0.5017985707067094,0.08269117394619037
149,-0.14645751752110336,10.412335072835555,5.498821435478266,0.4258296292787979,0.09129319935197883
150,-0.15138428427091655,10.406038513633737,5.052615354460421,0.4644170308309684,0.08138540110219439
151,-0.13490341787090038,10.410572982782838,5.718028665012996,0.3825565907585507,0.08403115325529814
152,-0.08293831874149644,11.013841686842069,4.410320875479492,0.38574232719808144,0.08947398222242858
153,-0.0913793574787468,10.44126762503049,5.312197941788407,0.37837374392957385,0.08760478922623133
154,-0.12000512080300466,10.564448629948005,5.312171618693984,0.3900937820355292,0.07846240013755594
155,-0.1333140660762897,10.60700934439865,5.021995344914715,0.407721930106563,0.07617597230597316
156,-0.12226438290181374,10.499767909334508,5.3108628798504665,0.403912482815444,0.08194889808408481
157,-0.09167847544308019,10.667954926148512,5.128634244809283,0.3625162203623743,0.07231091667906253
158,-0.11797566710102644,10.475080292371688,5.14072364705947,0.41908335031283594,0.07685449270015901
159,-0.11190559546736946,10.6254441529139,4.993982428664038,0.40882647807467737,0.09104445622822244
160,-0.10130660009012979,10.445166553284704,5.424459593451096,0.3857323994592178,0.07371967181619879
161,-0.10385152931223467,10.462017277264744,5.3699157068668795,0.4028662113040228,0.07511254726423568
162,-0.1131741269919417,10.493929136360126,5.185638213773236,0.3926766882225408,0.08102015489570387
163,-0.10064898530524355,10.49939325609297,5.309176254231468,0.3965534957602997,0.08172876907015139
164,-0.10864859907658328,10.47770488874909,5.487481676981894,0.38882721347236243,0.08689079015707084
165,-0.0928442935207537,10.67904450317258,5.146528619121931,0.3645611937518757,0.08803364085600866
166,-0.1032816739854282,10.406275438120096,3.809031627379387,0.5041325899459934,0.08100197568475037
167,-0.09996940566710852,10.407502470350826,5.02368856815432,0.4377580196274346,0.08080202210133482
168,-0.14420674042903595,10.406402351712646,5.2836238769403,0.449235033470405,0.07366931815302634
169,-0.05572919358189693,10.407728793970998,3.3572291868451294,0.4857808731248899,0.09558245994416714
170,-0.00759788071507602,10.457982929829834,3.9426032130361506,0.4086201271569531,0.08586732038306669
171,-0.15223648053524255,10.407090129775055,4.720698954967702,0.47498654275633756,0.08216140492986827
172,-0.10422097550101089,10.415679092085858,4.370103628867488,0.4679035128865505,0.08052014379425367
173,-0.13017452067420465,10.566106592359757,4.562071920058441,0.4496910348332872,0.0809067606737353
174,-0.07627437595068143,10.472545315544108,4.807344338458327,0.4003457228021061,0.08058882042439787
175,-0.11911054241484537,10.43426502252539,5.213477792885467,0.4198411677036166,0.08661838015971482
176,-0.1264280170796196,10.498959830449131,5.6327179696419725,0.37344772418771366,0.08563768329023506
177,-0.09465216809350978,10.473369315076914,4.399031321851545,0.420999508480276,0.08394487268556566
178,-0.10161490225368472,10.490765603492003,4.5090936464378775,0.4611718930229004,0.0801254966268602
179,-0.11668391983982289,10.538922964962328,5.108672810912936,0.42332551267950475,0.08279780469434944
180,-0.1919018771137599,10.435819017488276,5.653229226316714,0.44296241053870783,0.07865532893992414
181,-0.06479066611022961,10.532191332996938,4.672383535983676,0.42344772112134543,0.07835503278283011
182,-0.11424952673428657,10.513021208862222,4.9297160115169625,0.4439842340845383,0.09407326131159402
183,-0.1378736487717515,10.418829456925067,5.03486173076902,0.442375523164164,0.07630589538696005
184,-0.18552308045252008,10.429178337345101,5.54727610771397,0.45012818177844816,0.08090199490455968
185,-0.18630223635933923,10.629645823293016,5.265690205979088,0.44983599389299384,0.09028316150456854
186,-0.0005468127638133978,10.40435154014312,2.4385366930045964,0.5104452264712296,0.08138742485552092
187,-0.12514805873065393,10.413999418878607,5.700161920488973,0.37344639310993205,0.08269965814006451
188,-0.14933537301590805,10.429046910739885,6.038669379606732,0.37858448146362783,0.08833829337023826
189,-0.09055465338070742,10.959163820789897,5.562420309576474,0.30529439545632253,0.07569122863558513
190,-0.09377645039438154,10.890179584165775,5.55618459360714,0.2976029866360856,0.07513039043157492
191,-0.12236900025007134,10.411120521173844,4.47662419210387,0.509543908302018,0.08966027679218731
192,-0.15302509410203508,10.407342117117231,5.565549472448249,0.42490098712713903,0.08625827878930543
193,-0.12483039068450641,10.422079355934367,5.04308116335787,0.4239445415152908,0.08660498861581768
194,-0.10049572085124349,10.433362199157736,4.375777463828357,0.4661207912683902,0.07705306102113815
195,-0.1208553217389364,10.429759636977652,4.460695366525477,0.46209600001780016,0.08091538587404473
196,-0.0709350353038113,10.725008709306675,4.693812140663269,0.3795505878874528,0.08436212685050586
197,-0.06861669373937715,10.592433248272686,5.236262191412944,0.37491417849426145,0.0865789132430891
198,-0.07458995903329711,11.031865380117337,4.912609911308615,0.3500716989496932,0.08232544058008005
199,-0.121689896567105,10.415431464374453,5.36983741105701,0.3894150319193197,0.07663022628644624
200,-0.05593362187473931,10.403101093697087,4.055574601188478,0.46414701299210204,0.0785644593888256
201,-0.12434543861808102,10.439305728984557,4.1969350838433686,0.47211062832093786,0.0912086091369666
202,-0.14723617045861956,10.443498376531608,4.036298098908375,0.49869892113207764,0.09455614183186324
203,-0.10042590224262503,10.513803662885586,2.9585337748642178,0.5374414388401578,0.08837079999800196
204,-0.11436436407199518,10.461258137171646,3.9743386942415486,0.4925078984101246,0.08192517864364961
205,-0.12233213748232329,10.41410172366214,4.1406779163233,0.5023972562680297,0.09215538541944072
206,-0.07386339717988018,10.458009950113123,1.394762296670272,0.6142774404351578,0.07934485673022652
207,-0.0790766854290758,10.448609398024688,1.7336935640947124,0.5922628685378747,0.08101203200420914
208,-0.12701211479437854,10.510623476799974,6.138625788617056,0.343629209482835,0.08738764105413196
209,-0.128516485808957,10.762841448738122,6.044064328557247,0.32335692899415147,0.08234251143345543
210,-0.08361701598285814,10.432887925046579,3.6336723549097885,0.4928273645011314,0.09198845201153588
211,-0.0758631346156859,10.454297997882534,3.420048383620161,0.5152101217763702,0.09203054819302149
212,-0.11312753569097354,10.782550965515561,5.646538464024438,0.35690292597885803,0.08510873132996297
213,-0.11485988861961388,10.40855318750571,5.815802227969876,0.35454942330849487,0.08456805511874974
214,-0.08884225777630748,10.405598524420284,4.581855716340613,0.4217957071831221,0.07313258751467981
215,-0.07436772944245303,10.403352860625985,4.633846355011509,0.40171062049747924,0.08073542707171572
216,-0.14542056626420613,10.532022954255284,5.49314215395651,0.4374673383307383,0.08926107193198819
217,-0.1653584979141202,10.535491190940894,5.096245589770829,0.481970211344998,0.08779395630306121
218,-0.09019847484016262,10.552785834397572,4.868800996111775,0.4252668829948002,0.08509588078575173
219,-0.06352431382927812,10.645815274101277,5.164861139421897,0.36946255324319155,0.094609605398324
220,-0.07642401791602603,10.676131975291266,5.046590221829785,0.3577463653756426,0.09281345553815692
221,-0.06746847438870043,10.74734803715244,4.776312729452478,0.3772286998022384,0.09371359546591329
222,-0.06340618716597056,10.682512762997051,4.585449766882663,0.3781672595370073,0.09270265308229168
223,-0.08352300511377746,10.776175931461738,5.19637690975923,0.3585731178156932,0.09944321126738419
224,-0.09374718563735791,10.907647139549026,5.017564612975173,0.34487903932852426,0.09804406440601443
225,-0.09564851688670128,10.943990750279145,5.050917038315292,0.3457073772266907,0.09982940345647738
226,-0.07192391476028284,10.828390073029482,5.731651119944769,0.31983234119733067,0.10296211518220443
227,-0.040816844599754945,10.60663294797345,5.837085962683878,0.2852897252901417,0.10241555741903348
228,-0.038019120428884036,11.16337437907751,4.446268541481921,0.33409788972279936,0.09034734980960593
229,-0.11658937519266625,10.416915737715657,3.8434716723815967,0.5141120721212048,0.08497336111912153
230,-0.0922212002846748,10.668639057678199,4.671217791931441,0.40492632161177466,0.08421591758166713
231,-0.13069745269686853,10.428625436225662,5.352219300951837,0.410325427838601,0.07421215451416495
232,-0.12886859020822464,10.437305219466102,5.329867729110234,0.4164184781634321,0.07449016977035315
233,-0.07338543777728151,10.539010372083645,3.7774175248970665,0.469413601513669,0.08832723053277872
234,-0.12271949010197672,10.60237818113223,5.955503826833859,0.3409670216440961,0.0776071054532107
235,-0.08874320485286354,10.834684929397314,5.485427235003972,0.32836475906334,0.0868863729702718
236,-0.10561674393509987,10.583355509502729,5.613489909895524,0.36229675673381984,0.09257653992477326
237,-0.052296913061626614,10.85823742472763,5.0992123639215485,0.334060238165272,0.07803291102711742
238,-0.03132039868901236,10.650560721028995,4.968674887927129,0.34427986471928645,0.07373362468427638
239,-0.04243983628231817,10.660051043652844,4.8575967241353695,0.3581930917388891,0.0748296447182667
240,-0.08038647140541491,10.47958548269357,4.524677531044923,0.4125236927267568,0.0741171774993588
241,-0.0883864596768673,10.426890243907307,4.47181973749803,0.42638755980068654,0.08412085651658703
242,-0.10401489507525563,10.502411219166857,3.557824529956994,0.5121537904463827,0.08478726208609773
243,-0.06310077183426982,10.537481683386758,5.130886365842214,0.34705561886669267,0.08381780334768553
244,-0.1669118993738012,10.532307480319382,5.037115626023411,0.44085578425834193,0.08378952159984106
245,-0.0757113911748547,10.40175952020441,5.03048176723891,0.4236657099518541,0.0820124558081418
246,-0.10125422594778839,10.404113741927539,5.644275082514569,0.3496197118606476,0.08338300878799523
247,-0.09643652395529334,10.423216058004874,5.84969877325174,0.36778064031445024,0.08160989212445091
248,-0.12786734849551518,10.424677770105626,6.1289516350863416,0.3468805177701341,0.0870290009579167
249,-0.0889642763678956,10.452290654197746,2.770547492301939,0.5441097275603519,0.09515603925047064
250,-0.07432682007331295,10.432462752651931,2.7174911701786844,0.5332407261938066,0.0928011294990071
251,-0.08560199156056017,10.673035087323461,6.138119810580214,0.3054984666320853,0.08043466865137652
252,-0.06176705746659089,10.416472292475072,2.6145046066820465,0.5518894873234375,0.07980368637015502
253,-0.0808747415470849,10.406188666764665,2.434814281621683,0.5423760735561566,0.08757890978310078
254,-0.11123646883690581,10.422345063900982,3.3301610336557124,0.5268360982769363,0.08595025981352161
255,-0.07625804965608078,10.98081322665599,5.825000826553556,0.2948463129068879,0.08515973019795561
256,-0.1258554499976061,10.422743974444888,5.012643853815269,0.4395748018410528,0.08072963796983393
257,-0.09589301005005195,10.618785098733316,4.55822031153651,0.426337926516536,0.08770626616223083
258,-0.08487431058259384,11.128235008972199,5.593198767606873,0.30025853885692844,0.08009836063527441
259,-0.09497959791722799,10.456116459016501,4.158730900722114,0.46345355356048895,0.09093334360444935
260,-0.13222272156441756,10.4821344726354,2.917591588492071,0.568711189425684,0.08943433462917535
261,-0.07790485706544466,10.412099284705272,2.1476763253920397,0.530868658566799,0.0896670305682824
262,-0.07261594722673424,10.411444937552064,2.5983786250044827,0.5499879139087427,0.08885040630658976
263,-0.14256442224488072,10.464160165456406,3.871180694384497,0.5231040192752778,0.08064682797242925
264,-0.08112183571092701,10.869881540323037,5.945892635419613,0.30119458457452986,0.08805032505978401
265,-0.12184104471468198,10.452133590172581,4.586283266292407,0.47151356571293174,0.07816544992693059
266,-0.1452878932946496,10.680464405637004,5.153232238727571,0.4242462582370574,0.08227893516384929
267,-0.09737647283302892,10.487480220575092,4.381133167289202,0.46231389581202376,0.09048644241262586
268,-0.09994848512625769,10.458672513638737,3.911219033711913,0.4690150475977735,0.09264303398626911
269,-0.0837950792775128,10.682553935843183,4.398936203726115,0.40007911371022054,0.09479628135145272
270,-0.0640731237078894,10.917225275784533,5.6791966107487,0.3090309043645726,0.08195252659854546
271,-0.14830338935250145,10.452365719921769,4.9118307522675515,0.49072660268028945,0.08829068198940317
272,-0.09727157786469671,10.717268891710225,5.398812150268498,0.3495194007312554,0.0885969646402274
273,-0.05233975342782143,11.012599405945812,5.289559772451607,0.3047475694544071,0.08461754918839763
274,-0.05280034974545846,10.525179520719862,5.591450993399199,0.36085617151486904,0.08828985665118463
275,-0.15374173520527515,10.443605897023115,5.709404560336433,0.4201293129939856,0.08326289150511759
276,-0.032458491145365316,10.519270287809473,3.1747910256453524,0.4509864658242895,0.08125027146302011
277,-0.04531426430926546,10.454515186509823,4.312077404905008,0.41325299286229716,0.08639499891761937
278,-0.14599580218181973,10.447403916729012,5.794788061729438,0.39678289587348436,0.08223027347540195
279,-0.17457520930989762,10.750997908894231,5.402160966320304,0.4268946248085367,0.08226149154506464
280,-0.1016960548096275,10.405106174427853,4.943586975579163,0.4372034197396612,0.09558271230913448
281,-0.12128322295046018,10.402039671361196,5.216718505113208,0.4232084041753595,0.10197059765509126
282,-0.06071291810631134,10.70977986271194,4.346275137920725,0.3856671787329762,0.07890035025971529
283,-0.0548275229289212,10.613575457900671,4.718820948272755,0.3867445612670578,0.07709083319002678
284,-0.07574884183522958,10.635436914433784,4.861076601111464,0.39634010947388826,0.07973088657669253
285,-0.08516581447498998,10.715996378511939,5.872599023087612,0.31484970389313865,0.08167614178977403
286,-0.09009571590731372,10.732431846120786,5.4800239696795545,0.3378595564930345,0.07834399533845383
287,-0.07469892563155221,10.756994835690453,5.549953429238971,0.33289935504734425,0.08195930183268978
288,-0.15396587067808337,10.591241930451735,5.186765111879719,0.4280814338467999,0.08328910316377353
289,-0.07876165653043844,10.474044571415515,5.351092930932556,0.35464294580508954,0.08050640723250131
290,-0.16491007891870832,10.767018422605435,5.853717421747237,0.379334286412711,0.08687595134475085
291,-0.1507957789127908,10.52542813449395,5.9315202399672815,0.3717930726393867,0.086093909646982
292,-0.14348603853516612,10.540124999747988,5.782718541321298,0.373090216393869,0.09197623291666077
293,-0.086214758540453,10.663150894032801,4.80048845019142,0.3715484043673407,0.0849162129763815
294,-0.06004883668849016,10.469691238530803,4.258412883193851,0.426503131067075,0.0812980625635599
295,-0.15933868726322284,10.42743046456726,4.781755264131076,0.47145060755138807,0.08304952720355195
296,-0.15366668870994565,10.438890339194241,4.790160098103769,0.48426165204378285,0.08266245506436568
297,-0.2408106384470573,10.481584985273308,5.118011413309404,0.5349928676380333,0.08303972629437358
298,-0.1641600600765462,10.424228861075482,5.2444622246473775,0.4458085093497892,0.08233983399779878
299,-0.1575266216062123,10.450088102360056,5.125805769951009,0.45185537513914015,0.08431293536291441
300,-0.10337667981006757,10.530154238844613,5.013154363511792,0.4245986047588253,0.08713216500751611
301,-0.0966389967999822,10.478887552972452,4.938527836249405,0.41857978754282016,0.08244895438995493
302,-0.05694252541447695,10.421898486782796,3.585589001185324,0.4708473623034761,0.08973040915807907
