,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
932,3.1249769614994625,3.0376715215511783,3.9344597318974466,1.7548147777119303,3.5543030396518462,3.1902740031343275,3.1541271848547274,1.6733649104449828,4.59968746086659,3.5349907163103165,5.002127353687653,2.909001267602817,3.541969138099321,-1.4439183604144825,0.09549403490686378,0.047651621193617696,1.2791333828989853
933,3.513842532248682,2.96603089187688,3.9571554186644238,1.8103365470126218,3.521944048519448,3.1871051728676165,3.1922972218968537,1.384841928417176,4.608351386267028,3.6464635084137136,4.909477929082169,2.880194972208169,3.6338621365061456,-1.3850084952518327,0.08157751135838463,0.04699879890803808,1.5245809250147349
934,3.185078392361654,2.972768490838325,4.000395307808505,1.4029199076251209,3.493945406819903,3.2528301271717446,3.1384061042603846,1.111639450431542,4.679429092449793,3.6342309453264683,4.980236234213825,2.78118109060581,3.6196816446638933,-1.4319835131244134,0.0661039133142086,0.04888862114018349,2.430606330302055
935,3.6156003177453635,2.8928176681556073,4.025506733240476,1.3550869021994756,3.4827029933045455,3.143440775535155,3.1160947996817754,0.9977128048071483,5.235204586110742,4.1659607667687535,5.546224190440229,3.508368386929733,4.199316211933911,-2.1008924208702,0.08457534790902203,0.048900005847984644,2.2558551156331825
936,4.1329854120672405,3.0429738187413733,3.980170527230987,1.7652015593628767,3.554536078347034,3.2992573624656947,3.255152444669569,2.230432994414149,5.489119859138158,4.4626300948188655,5.860591757526331,3.7091943052542002,4.507043411814161,-2.2686750775907454,0.04711390672556336,0.0480160983077791,2.2692304952812012
937,4.4471401855799755,2.9982650792005185,4.08153226565165,1.5209088550380836,3.5757557560048894,3.2124842765503603,3.299704725079979,1.3681478579582822,5.955322337710803,4.888097254159278,6.17885948747261,4.071443701911759,4.973472820519356,-2.5976298429689346,0.06745836535920638,0.04692532621019626,1.9586822423376389
938,4.17978252449084,3.0261306658735805,4.006097898157675,1.5629716520742614,3.535768491859875,3.310873218495025,3.259488137798401,1.547938257354681,5.990322347038132,4.8562664497315895,6.307233086716896,4.339603583639401,4.920965536393731,-2.7004149685726557,0.07779195837814677,0.04693910785797584,2.357995432095091
939,3.897998173002708,2.9508091654721325,4.017910263793244,1.6582294639239314,3.6032196195271657,3.217968028631932,3.279710439361828,2.344140236379595,5.884593289515084,4.746056556217262,6.076980751264884,3.9819663556339795,4.866363616281708,-2.62180967775331,0.08291329967584209,0.046641277272675224,2.5768517867971297
940,4.030130754384057,2.937062344065818,4.0285777976742345,1.6634106992634712,3.5929896218796973,3.2112656394449766,3.2442464819016656,2.6357304700757056,5.771969776742686,4.882225010248923,6.174443364338927,4.174524631140042,4.886102100707509,-2.617291317783788,0.07223359837820956,0.04691562603740779,2.2700674552162075
941,3.571265105987214,3.036471159661812,4.073723412215819,1.8161224869413573,3.5679539370826667,3.2803896001978408,3.22740901084014,0.6640247880302832,4.458939506046444,3.4647342937550833,4.727012264089196,2.721649786229794,3.4138500414927635,-1.0676434589765296,0.03869083222890949,0.04845141092677183,1.196164760418998
