,Mean_biomass,Island_biomass__0,Island_biomass__1,Island_biomass__2,Island_biomass__3,Island_biomass__4,Island_biomass__5,Island_biomass__6,Island_biomass__7,Island_biomass__8,Island_biomass__9,Island_biomass__10,Island_biomass__11,Rat_effect,Structure,Hard_coral,Island_SD,Obs_sigma
0,5.385288839727992,5.513078700134913,4.937341349231836,5.572463012225035,5.232278315276876,4.8397320758343385,5.359386048496393,4.852804411958702,6.116020943371569,5.967399022799128,4.686326672133648,4.790166034737257,5.188611549548093,-1.7056984474527648,0.9707001542419881,0.04417849162464758,0.2901317740749174,0.8657720561644587
1,5.187570610715204,4.244720520597781,6.071032255468556,6.669703203206999,5.207290340906365,5.032668001115084,5.2764812476605165,5.272427268742648,6.056402284514958,4.8694583730786665,5.2178535663094445,4.428851468901047,5.282545196036761,-0.915694818430088,1.3475010557409914,0.022547503704757547,1.0821009228496055,1.132145994658853
2,5.88668078823891,5.304427822795039,5.35081456254516,6.670461380055777,5.268470901534155,4.953668217570688,5.494789673018308,5.392371948502866,5.355090764716953,5.562658994510893,5.03526928994123,5.854158683914005,5.312452247112369,-0.6762456255391368,0.7867031395688787,0.025638598473849573,0.8974318957232,0.8452524026926207
3,5.685772992874965,5.541626276682412,5.572756839879122,5.919818194357568,5.998181450946186,5.709387864330956,6.241139690451757,6.060665164025091,6.029627178104144,5.93743230710906,5.6161677415946825,5.760471952639439,5.542589872248579,-0.707576260170854,0.28793867548848123,0.02055916056730619,0.6957762947458774,0.8164190097657623
4,5.8255673518796955,4.4946207815211645,6.056182699614025,5.456007522955765,5.65784608305819,5.8943798972332235,6.030965292703245,6.244993327658247,6.322448796821865,5.459695480613079,6.012414010499817,5.440456917949647,6.1649254413988,-0.48504966564523555,0.9194143707353166,0.009225234515977733,0.32834018267474446,0.756346412269536
5,5.547702060396476,5.020007225527512,5.7351729423702,6.018537638810403,5.694546565037723,5.507577609859875,5.700901592205132,5.86820788794008,6.31496810662552,5.48504086502573,6.345274964045203,5.600891573130011,6.203553401110032,-0.4510867596261802,0.7240102872552823,0.008429082016181316,1.0801866760484724,0.7259669115967805
6,5.605130088294501,4.69425716407958,5.813883550340944,6.358472909590984,5.273850695616903,6.127566476750004,6.035361867629579,5.4120999430483385,6.183821621601433,6.134615552478733,6.334381450769856,5.479222173123697,6.3164318221953755,-0.9653310921349135,0.8726944987916226,0.016544244993201326,0.7818028836185789,0.6783005453213043
7,5.972282732319887,5.186022932717581,6.1509717543729865,5.792194175443849,5.5979682303652964,4.896798760429706,6.889208969430945,5.991384859580975,6.046302934232191,6.325658045096789,6.080230256385759,5.608253228217204,6.410129465684633,-1.2433968363719627,0.5172963326412371,0.017197454469212958,0.6766630629462143,0.8430552204181279
8,5.7994102165162635,4.4708710088303745,6.554390752095613,5.232379696007348,4.991748566386982,5.961436316396853,6.591583795593666,6.178189012261734,6.071808833486865,6.050696122368967,6.333975767912692,5.41202945083168,6.444074833219659,-0.802294817295208,0.2699086549181163,0.01575945705146062,0.6214207227900773,0.9129796837571919
9,5.875957463189094,4.9511592257098345,5.310663223806127,6.592520659306105,5.901814158193383,5.2355852730270565,6.041190275834167,5.394111872991231,6.717483995822997,6.159695758951361,5.767653055453834,5.352732135014955,6.049450809778789,-1.0543940569870724,0.9834761400641963,0.02206900403741025,0.4602749231939139,0.7305861873813094
10,5.8400866540035805,4.920883638703348,5.983040768017942,6.1286449079973195,5.224377679960392,5.942220989544799,6.572418410498555,5.847737827932296,5.639176463888211,5.942977587250836,6.391032592825475,5.84768618569805,6.485836646622548,-0.905619855893898,0.3057563265441445,0.01661912750708134,0.8198371142382923,0.7521188210715853
11,6.08233577556167,4.999279167579042,6.0949361818153855,6.036975506905659,6.1471716299480255,5.921820503321706,5.955157071072068,6.024709694166249,6.095002517547656,6.1455115912333325,6.081744119127046,5.837605260417192,6.36087861540874,-0.533031698826548,1.1630990923175073,0.004675263182926437,0.4289044525631934,1.0034887259939616
12,5.807025575418011,5.227815177064607,6.00468165685779,6.0861931394383175,6.320079530608567,6.078009616631995,5.196295113269982,6.058407995752548,5.961806921317751,6.159733862694863,5.820038504648157,6.453029635562842,6.341861914982108,-0.8993011868508469,1.4419712658886603,0.00819455875678791,0.4692070091939001,0.9682129273289144
13,6.302116458147475,5.217387936099233,6.520866650682164,6.809121866986107,5.906376011003182,5.772929024974388,6.308566382987013,6.097339064753282,6.259054993824911,5.683157094467877,6.099471543182915,5.505770591246673,5.64671786207675,-0.650112399717139,0.667987400734752,0.009677109037492729,0.5279076694779448,0.7421593607409541
14,6.170512904789721,4.919671369820105,6.469763493829139,6.761492074466502,6.044360261173727,6.057778174341176,5.7588186559273415,5.829046548820052,5.973192812482555,5.692065529461466,6.047306121429632,5.282530257966945,6.227844666838758,-0.7237954022259194,0.7132202533623548,0.016509213442593578,0.8228191244042197,0.8723275864129582
15,6.2063447814927075,4.936355680908883,5.810251617751284,6.8568743669030425,5.925909914704482,5.880781362615041,5.97700656890923,5.563954369942038,6.571634338700074,5.800276734886569,6.485611588246569,5.169610971600097,6.99718330388503,-0.8519629566339318,0.5532742820402445,0.011225329809752042,0.5747088449512179,0.9254245597456925
16,6.195488820042866,5.018274837880766,5.86893862816742,6.79458835733984,6.01782116185491,5.732689477676429,6.064659054014318,5.821528069459054,6.670546832972364,5.72267359870538,6.334859557542094,5.498035852185597,6.889939962480266,-0.815444142960555,0.5678387448885994,0.011753773713148973,0.597635731518264,0.9480885851841911
