,Mean_d15N,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Organism___0,Organism___1,Organism___2,Organism___3,Organism___4,Rat_effect___0,Rat_effect___1,Rat_effect___2,Rat_effect___3,Rat_effect___4,Rat_effect___5,Dist_to_shore,SD_reef,SD
1630,8.960116468726604,9.367398287212305,9.011791390857853,10.685363713144612,9.342469258820287,8.928194255164462,9.129588391158288,8.797015897759511,9.151185632105081,7.037544875296967,10.42180069057697,8.376996141618356,9.568039613582265,-1.8837320597813962,0.0402429935323919,4.023390002729563,-1.8408075013963094,-5.800134226733344,-0.8874434528659834,-2.67817949980653,-11.761496144495807,-10.099061669531427,-1.2820853648636628,-0.7626864713340414,2.8393533329124745,0.6316248907568892,0.9275307858489873
1631,9.294918098389191,9.266639195176682,8.660145168913514,10.571054944569836,9.400135852731182,8.7732133741502,8.959440846285302,8.683961482619532,9.093658015454686,7.638501596761574,10.421042682756845,8.425668165965917,9.270606036567958,-1.8179595160820554,0.12076564858748155,4.0642692420386695,-1.7097142711951412,-5.870740155857398,-1.0414474757462255,-2.994094045812905,-11.77467798253807,-9.944167297940963,-1.127510860788634,-0.8998454339855309,3.105283650411238,0.8181512604387939,0.9057001527418944
1632,8.788709239681912,9.05104150285702,8.587282411267754,10.554513285947108,9.413153664048094,9.006848642528558,8.715172530918329,9.113255483492907,9.226617497839472,6.90870795697403,10.667581934776432,8.008235540345348,9.276548038883378,-1.8266636997155734,0.43616176692161973,4.0504789682934526,-1.6993866824308048,-5.718441959206233,-1.4517959898177517,-2.9229394042988996,-12.351910035965263,-10.186154386238647,-1.2347261357136212,-1.1414666242523344,3.3986411230766547,0.836546343555121,0.9803363328147587
1633,8.990820113951708,9.212444808166373,8.5498119661186,10.664203079460835,9.24283596528393,9.200931228449218,8.764901186494999,9.156045046389128,9.610045655728136,7.370786416142975,10.960553568738982,8.00627380300952,9.442568316476152,-1.8278393533034198,0.19878950153101954,4.253488635102194,-1.6004690989679904,-5.924322831406369,-1.39213363430648,-3.1058585636912386,-11.915679158452441,-10.55060334769626,-1.559429887463577,-1.0241140692899684,3.2313871436205353,1.111408038426297,0.9017251037831125
1634,9.440421155921884,9.782796120496542,9.03879635755277,11.015831860197501,10.029974532626529,9.742846174882459,9.368569641964946,9.418048095787439,9.214860391295964,7.69721792682098,11.036613618884976,8.954519557397084,9.865572777145704,-2.280868135780895,-0.33443978020077236,4.030719509369138,-2.0954278961128985,-6.139899343205109,-0.9904766977097653,-3.048759234452633,-11.632274122596897,-10.76485069564751,-1.3377443202992947,-0.7583198861495924,2.491383384792946,0.8255068199956479,1.0379278652447246
1635,9.430352521556703,9.806438999745257,9.282282096289169,10.69672085331594,9.378619409489183,9.92864056394085,9.359481559676343,9.606823057946372,9.430051791960086,7.668518872309627,11.026518970225947,8.718410944605415,9.902974112031943,-2.291993870749726,-0.10645658652474167,3.3712710708491693,-2.2729967420838184,-5.884233893783106,-1.5370791981743321,-3.07665676418057,-12.188525427375179,-9.862199288314262,-1.2039002213099057,-1.5415509271283443,2.8973729698639534,0.9598484962481832,1.017278332775255
1636,9.181292215067531,9.230929256347366,8.718679170752722,11.138313641942768,9.924763300995457,9.455757089907516,9.11758712371718,9.037968414130631,8.933842809736188,7.671159687546315,10.499058894035498,8.2224083502043,9.670691645120185,-2.263288458612291,-0.11119023345244951,4.016215537466717,-2.124408653964262,-6.042340463431063,-0.9717323004927647,-2.5089192011988604,-11.53169476385075,-10.290400798584178,-0.9015666755246683,-0.7035989191800772,2.8336641753201057,1.0820447744446895,0.9390208423230194
1637,9.151457755264675,9.512361108220258,9.15109651344661,10.789134019819068,9.374277759429045,9.284508324738875,9.129303019087212,9.054914701044828,9.314967366717353,7.546952361490985,10.785154045028342,8.295477067344024,9.688780821953634,-2.282520972860546,0.05410212260631533,3.309695153384327,-2.1109809502651373,-6.0377184424207195,-1.438297660612681,-2.7612081320564013,-11.870115056071318,-9.459040650732803,-1.101835051384169,-1.0079261864451838,3.1208451636465186,0.8815015861953781,0.9610308702654566
1638,9.317268943014483,9.564824396964708,8.55568898121296,11.071633642218464,9.771537717563342,9.247769146547984,9.353240281936184,9.030504566032542,9.351207358568658,7.63724323348864,10.759314405942709,8.266621926716157,9.513535705683354,-2.4965877289184792,-0.3384645260369136,3.9808858464933747,-1.8866556091247295,-6.271210877772459,-1.557098570658137,-2.410507057370616,-11.602075171280205,-10.103355553878618,-1.2718081365584868,-1.0319736810194353,3.347186227492792,0.9112971195668347,0.9511288052468
1639,9.254464866418594,8.881041645643455,9.2427708286013,10.673824305492886,9.359575783191183,9.138397730972837,8.90272866232328,8.816963185074147,9.141248163715337,7.570048583214185,10.455738349972956,7.990847350226697,9.641799564240593,-1.8458508759933543,0.10661446350756694,3.7271208042787394,-2.094215893091396,-5.784117453855559,-0.8846481157621685,-2.931876433898172,-11.980919421036349,-9.729192654202238,-0.6485197067794557,-0.7241728171619437,2.9162074514402287,1.4671116513429374,0.9948321574592731
1640,8.45067169295765,9.58466583040046,8.810123868627336,11.037005898341683,9.848200332523282,8.83022845708657,9.415829551643075,9.147504175657202,9.07775364639935,7.472043293681783,10.628831463131021,8.628717203868542,9.593661726629891,-2.4560349025294093,-0.3214538849808217,3.764520890392433,-1.8788573121177037,-5.527709319831654,-0.8332832191793027,-2.3973994290048464,-11.482246753513822,-10.096429803173036,-1.113450595131176,-0.9750046477929273,2.531237058417812,1.3063968974748073,0.9896572418958747
