,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
514,1.826708175760927,0.8452938454044129,2.709955786062845,0.9591710285485412,1.8612244004139349,1.4231001886129777,1.4951257404534182,0.8563831297906221,2.7072245778618678,1.3180473567213538,2.9465219326169394,1.631265557342613,1.9767934135114869,-1.5309111889784017,0.025577464274290054,0.036080222171475364,1.0803969423592
515,2.1460107719537698,0.8682396782426447,2.631051348835068,0.6482037431118779,1.8783347442889633,1.5375568526424173,1.3049162299193282,0.6255028719531581,2.6280660618913414,1.5026829976844207,3.0455756087524386,1.2093825072001352,2.3352337274862367,-1.4876402349819107,-0.04665895451731785,0.04159442468711949,1.4311255886601764
516,2.449581668835742,0.8484173379851235,2.654796661851336,0.7553289917233217,1.8965908859648741,1.1779108395386189,1.208898615010778,0.25175677635349053,2.7938645860175457,1.1663537235997152,3.092815127583125,0.9495774176850009,2.192768655126793,-1.6818314329451656,0.01713134848967634,0.042236388297603046,1.1707763349525244
517,2.442266511614595,0.7610367725480327,2.6627417981672994,0.7950059544879571,1.8840365867076934,1.116686100177511,1.1778379759511768,0.1352657268939879,2.7769875472758434,1.2161132524256313,3.0558258124980737,1.0979272498574235,2.141995307686886,-1.6718780452812334,0.04098376768536192,0.04157757053267688,1.1456303249094062
518,2.631915468482127,0.7099746391272612,2.611442405886953,0.8940825376721765,1.519129533262424,1.3516916210506755,1.0744912877706299,-0.1497307614831996,2.572693130446047,1.226746768750766,3.1674589546112872,1.4983721168354707,1.9013166054516035,-1.634223635974109,0.010007294146617897,0.04597970241465479,1.1322328297313822
519,2.3378977797174705,0.4379930328004721,2.5828602300753656,0.28074054457795605,1.8384192004567197,1.4625561010028563,1.2034819621678212,-0.11718349541250228,2.5560362674956436,1.444129627877737,2.843813087754544,1.0831835915603263,1.93682871634555,-1.418538805366973,0.03984561745407475,0.04086605610364994,1.563021315460268
520,2.1227603502390013,0.7292900107278847,2.41561319559944,0.5786006351786005,1.6474312700104898,1.1221210407212383,1.1807248455066295,0.13779790962775526,2.512221527956715,1.2830029441294966,3.019373207492162,1.5982208002058882,2.0518231469942916,-1.699667030865276,0.13030522249128063,0.03681018605381448,2.02630765644848
521,2.384771840008652,0.723210696165065,2.641589609892551,0.3715608607431979,1.5529180527498223,1.3456215188614256,1.4181744128701625,0.42503201041422645,2.623757218384904,1.3105869278024413,2.9978109666165245,1.2901864176530684,2.039536790433929,-1.8660307848934392,0.14255461267880568,0.03490496806115855,1.7268620316875962
522,2.0071803495859224,0.5348915260096111,2.465674243977786,0.7864644388700965,1.7058131419679503,1.1773759190300976,1.1063364058355307,1.4095505497872796,2.6679126026537143,1.7412997544785802,3.1769905939995793,2.050081333675288,2.407578184192755,-2.023103541218791,0.07816416175358429,0.04176594030577497,1.2828437862275166
523,2.0541306948297047,0.6551919921464896,2.424122064725047,0.7017872236516303,1.7775932270409815,1.2226746323149429,1.1354054669411624,1.459466710448296,2.7838958195039547,1.651675250790924,3.1013453138548437,1.9776753827990123,2.2877331736731548,-2.072410200714708,0.08888444985808408,0.041110058330256556,1.2822257141404043
524,1.093869292578657,0.6105920241980884,2.2036536693525433,0.5568623554395548,1.489766659586112,0.963173823362911,1.3573425085739212,0.5702066308958519,2.1093880266987255,0.6570050060368993,2.009849615491338,1.1914248870170971,1.6418737391283855,-1.633288843820204,0.29699295956208427,0.030236498149700426,0.5410270839884462
525,1.1708264576605958,0.19879736899272488,2.3695623481902306,0.5668049718656755,1.5123938087648243,1.066608056771442,1.2996158573246837,0.708864717368415,1.9756314518868112,1.085566016533139,2.1145585161936062,1.0341352404026212,1.4033626652730695,-1.4634456596396357,0.3107649594618069,0.03143604144890988,0.4501886735793539
526,1.4341716061370235,0.7817426559121613,2.32948004194056,0.6902006223793495,1.5275662748182417,0.989762372857691,1.2819881876327952,0.7861195409808015,1.4836180935026533,0.1837623238523334,1.8541835456148072,0.8030040188533821,1.4940965236449602,-0.9785007333339804,0.2085304496985013,0.03395230956253052,0.8953197540252158
527,1.4103096228502723,0.5975488914253396,2.361742481075356,0.7368989680147712,1.5003274701247464,0.892637361300018,1.277789045515787,0.6885089610717158,1.3465171979583002,0.44634810980283196,1.9635956571962836,0.9381110485497133,1.1647618734259788,-0.8976256010837916,0.21608937601874043,0.031652866907611155,0.8499986149043437
528,0.6945390749002512,0.4545360361406217,2.340696711459838,0.4922228101342621,1.5603866419366246,1.2288856537610233,1.4778898625003807,0.0506635525470409,1.236941763949911,0.2175264540477951,1.8190823336578503,0.3724310821499401,0.957260394180409,-0.6894935057112747,0.24082939456405517,0.030609495189968965,0.5516316259535892
